Year,Platform,Genre,GlobalSales
2010,DS,Sports,0.08
2010,PSP,Racing,0.08
2010,DS,Sports,0.08
2010,PSP,Role-Playing,0.08
2010,DS,Fighting,0.08
2010,Wii,Action,0.08
2010,PS3,Sports,0.08
2010,PC,Puzzle,0.08
2010,Wii,Sports,0.08
2010,DS,Simulation,0.08
2010,DS,Sports,0.08
2010,DS,Misc,0.08
2010,DS,Action,0.08
2010,DS,Misc,0.08
2010,DS,Adventure,0.08
2010,PC,Simulation,0.08
2010,DS,Misc,0.08
2010,PSP,Puzzle,0.08
2010,PS3,Action,0.08
2010,DS,Adventure,0.08
2010,PS2,Sports,0.08
2010,PS3,Sports,0.08
2010,DS,Misc,0.08
2010,PS2,Sports,0.08
2010,Wii,Misc,0.08
2010,PS3,Action,0.08
2010,Wii,Shooter,0.08
2010,DS,Role-Playing,0.08
2010,PSP,Fighting,0.08
2010,PSP,Role-Playing,0.08
2010,DS,Action,0.08
2010,DS,Sports,0.08
2010,X360,Action,0.08
2010,DS,Puzzle,0.08
2010,DS,Misc,0.07
2010,PSP,Adventure,0.07
2010,DS,Adventure,0.07
2010,PSP,Misc,0.07
2010,DS,Puzzle,0.07
2010,PSP,Action,0.07
2010,Wii,Sports,0.07
2010,DS,Adventure,0.07
2010,PS3,Racing,0.07
2010,Wii,Simulation,0.07
2010,DS,Puzzle,0.07
2010,Wii,Sports,0.07
2010,PSP,Adventure,0.07
2010,Wii,Racing,0.07
2010,DS,Adventure,0.07
2010,PC,Shooter,0.07
2010,PC,Simulation,0.07
2010,DS,Adventure,0.07
2010,Wii,Misc,0.07
2010,DS,Action,0.07
2010,Wii,Simulation,0.07
2010,DS,Action,0.07
2010,DS,Misc,0.07
2010,Wii,Fighting,0.07
2010,DS,Role-Playing,0.07
2010,PS3,Role-Playing,0.07
2010,Wii,Sports,0.07
2010,Wii,Sports,0.07
2010,Wii,Sports,0.07
2010,Wii,Puzzle,0.07
2010,DS,Shooter,0.07
2010,PSP,Sports,0.07
2010,PSP,Sports,0.07
2010,DS,Misc,0.07
2010,PS3,Sports,0.07
2010,PS2,Adventure,0.07
2010,PS3,Platform,0.07
2010,PC,Action,0.07
2010,DS,Misc,0.07
2010,DS,Misc,0.07
2010,DS,Misc,0.07
2010,DS,Simulation,0.06
2010,DS,Simulation,0.06
2010,PSP,Action,0.06
2010,PSP,Fighting,0.06
2010,DS,Misc,0.06
2010,DS,Action,0.06
2010,PC,Racing,0.06
2010,DS,Misc,0.06
2010,PC,Adventure,0.06
2010,Wii,Fighting,0.06
2010,Wii,Racing,0.06
2010,PSP,Misc,0.06
2010,DS,Simulation,0.06
2010,DS,Simulation,0.06
2010,PSP,Action,0.06
2010,PSP,Sports,0.06
2010,Wii,Shooter,0.06
2010,Wii,Puzzle,0.06
2010,PC,Action,0.06
2010,Wii,Adventure,0.06
2010,DS,Misc,0.06
2010,DS,Puzzle,0.06
2010,PSP,Misc,0.06
2010,DS,Strategy,0.06
2010,PC,Sports,0.06
2010,Wii,Misc,0.06
2010,DS,Misc,0.06
2010,X360,Shooter,0.06
2010,PS2,Shooter,0.06
2010,DS,Role-Playing,0.06
2010,DS,Adventure,0.06
2010,DS,Action,0.06
2010,DS,Adventure,0.06
2010,Wii,Sports,0.06
2010,PS2,Action,0.06
2010,PC,Racing,0.06
2010,PSP,Simulation,0.06
2010,Wii,Sports,0.06
2010,PSP,Role-Playing,0.06
2010,DS,Misc,0.05
2010,DS,Simulation,0.05
2010,DS,Misc,0.05
2010,PS2,Adventure,0.05
2010,PSP,Action,0.05
2010,PC,Shooter,0.05
2010,DS,Adventure,0.05
2010,PC,Action,0.05
2010,DS,Simulation,0.05
2010,DS,Simulation,0.05
2010,DS,Racing,0.05
2010,DS,Action,0.05
2010,X360,Shooter,0.05
2010,Wii,Simulation,0.05
2010,DS,Puzzle,0.05
2010,X360,Fighting,0.05
2010,X360,Shooter,0.05
2010,DS,Fighting,0.05
2010,DS,Role-Playing,0.05
2010,PSP,Fighting,0.05
2010,PSP,Adventure,0.05
2010,PSP,Sports,0.05
2010,PS3,Adventure,0.05
2010,PSP,Misc,0.05
2010,DS,Simulation,0.05
2010,Wii,Adventure,0.05
2010,PSP,Adventure,0.05
2010,PC,Shooter,0.05
2010,DS,Adventure,0.05
2010,PSP,Adventure,0.05
2010,PSP,Adventure,0.05
2010,PSP,Role-Playing,0.05
2010,PC,Misc,0.05
2010,PS3,Adventure,0.05
2010,DS,Fighting,0.05
2010,Wii,Sports,0.05
2010,PS2,Sports,0.05
2010,PC,Strategy,0.05
2010,PC,Simulation,0.05
2010,PS3,Shooter,0.05
2010,DS,Sports,0.05
2010,X360,Racing,0.05
2010,DS,Racing,0.05
2010,DS,Sports,0.05
2010,X360,Shooter,0.05
2010,PC,Misc,0.05
2010,PS3,Platform,0.05
2010,DS,Simulation,0.04
2010,DS,Misc,0.04
2010,DS,Misc,0.04
2010,Wii,Racing,0.04
2010,PC,Racing,0.04
2010,PSP,Adventure,0.04
2010,Wii,Adventure,0.04
2010,DS,Puzzle,0.04
2010,Wii,Platform,0.04
2010,PSP,Adventure,0.04
2010,DS,Action,0.04
2010,X360,Shooter,0.04
2010,Wii,Misc,0.04
2010,Wii,Adventure,0.04
2010,PSP,Adventure,0.04
2010,PSP,Adventure,0.04
2010,DS,Simulation,0.04
2010,DS,Role-Playing,0.04
2010,PS3,Sports,0.04
2010,DS,Action,0.04
2010,Wii,Racing,0.04
2010,Wii,Sports,0.04
2010,Wii,Misc,0.04
2010,DS,Misc,0.04
2010,DS,Misc,0.04
2010,PC,Strategy,0.04
2010,PC,Adventure,0.04
2010,DS,Adventure,0.04
2010,Wii,Fighting,0.04
2010,Wii,Sports,0.04
2010,PC,Role-Playing,0.04
2010,PSP,Adventure,0.04
2010,PS2,Misc,0.04
2010,PSP,Role-Playing,0.04
2010,Wii,Sports,0.04
2010,DS,Puzzle,0.04
2010,DS,Misc,0.04
2010,PSP,Adventure,0.04
2010,DS,Misc,0.04
2010,X360,Role-Playing,0.04
2010,DS,Strategy,0.04
2010,PSP,Adventure,0.04
2010,DS,Simulation,0.04
2010,X360,Shooter,0.04
2010,PS3,Sports,0.04
2010,PC,Role-Playing,0.04
2010,DS,Simulation,0.04
2010,DS,Role-Playing,0.04
2010,PC,Strategy,0.04
2010,PSP,Adventure,0.04
2010,PS3,Shooter,0.04
2010,Wii,Shooter,0.03
2010,PS3,Misc,0.03
2010,PC,Simulation,0.03
2010,Wii,Racing,0.03
2010,PC,Action,0.03
2010,DS,Simulation,0.03
2010,Wii,Racing,0.03
2010,DS,Adventure,0.03
2010,DS,Misc,0.03
2010,DS,Simulation,0.03
2010,DS,Role-Playing,0.03
2010,DS,Misc,0.03
2010,PC,Misc,0.03
2010,PSP,Role-Playing,0.03
2010,DS,Sports,0.03
2010,DS,Simulation,0.03
2010,PS3,Misc,0.03
2010,X360,Adventure,0.03
2010,Wii,Misc,0.03
2010,PSP,Adventure,0.03
2010,PSP,Adventure,0.03
2010,PSP,Role-Playing,0.03
2010,Wii,Action,0.03
2010,PS2,Adventure,0.03
2010,PC,Sports,0.03
2010,PSP,Adventure,0.03
2010,PS3,Action,0.03
2010,DS,Action,0.03
2010,X360,Fighting,0.03
2010,DS,Sports,0.03
2010,PSP,Role-Playing,0.03
2010,X360,Fighting,0.03
2010,PSP,Fighting,0.03
2010,DS,Misc,0.03
2010,PSP,Misc,0.03
2010,PS2,Adventure,0.03
2010,PC,Action,0.03
2010,PSP,Simulation,0.03
2010,Wii,Strategy,0.03
2010,PC,Strategy,0.03
2010,DS,Role-Playing,0.03
2010,Wii,Racing,0.03
2010,DS,Adventure,0.03
2010,X360,Misc,0.03
2010,PS3,Sports,0.03
2010,DS,Simulation,0.03
2010,PSP,Role-Playing,0.03
2010,DS,Adventure,0.03
2010,Wii,Sports,0.03
2010,X360,Shooter,0.03
2010,PSP,Strategy,0.03
2010,DS,Misc,0.03
2010,PSP,Adventure,0.03
2010,PSP,Fighting,0.03
2010,X360,Sports,0.03
2010,PC,Role-Playing,0.03
2010,PSP,Adventure,0.03
2010,PC,Misc,0.03
2010,PC,Simulation,0.03
2010,PC,Role-Playing,0.03
2010,PC,Shooter,0.03
2010,PSP,Adventure,0.03
2010,PSP,Strategy,0.03
2010,Wii,Sports,0.03
2010,DS,Simulation,0.03
2010,PSP,Misc,0.03
2010,DS,Adventure,0.03
2010,PSP,Adventure,0.02
2010,PS2,Adventure,0.02
2010,Wii,Simulation,0.02
2010,X360,Action,0.02
2010,PS3,Role-Playing,0.02
2010,PC,Action,0.02
2010,DS,Action,0.02
2010,DS,Adventure,0.02
2010,PC,Role-Playing,0.02
2010,PSP,Strategy,0.02
2010,PC,Puzzle,0.02
2010,PSP,Adventure,0.02
2010,PC,Simulation,0.02
2010,X360,Sports,0.02
2010,PSP,Adventure,0.02
2010,DS,Misc,0.02
2010,Wii,Puzzle,0.02
2010,PSP,Action,0.02
2010,Wii,Puzzle,0.02
2010,PSP,Adventure,0.02
2010,PS2,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PC,Shooter,0.02
2010,PSP,Misc,0.02
2010,DS,Adventure,0.02
2010,PS3,Misc,0.02
2010,DS,Simulation,0.02
2010,PS3,Action,0.02
2010,PC,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PS3,Adventure,0.02
2010,Wii,Sports,0.02
2010,DS,Puzzle,0.02
2010,DS,Platform,0.02
2010,Wii,Misc,0.02
2010,PSP,Adventure,0.02
2010,X360,Adventure,0.02
2010,PSP,Adventure,0.02
2010,DS,Strategy,0.02
2010,PSP,Adventure,0.02
2010,DS,Simulation,0.02
2010,DS,Adventure,0.02
2010,Wii,Adventure,0.02
2010,DS,Simulation,0.02
2010,DS,Racing,0.02
2010,PSP,Adventure,0.02
2010,PS2,Action,0.02
2010,Wii,Racing,0.02
2010,PSP,Adventure,0.02
2010,PC,Role-Playing,0.02
2010,Wii,Adventure,0.02
2010,PS2,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PSP,Misc,0.02
2010,DS,Adventure,0.02
2010,Wii,Sports,0.02
2010,Wii,Shooter,0.02
2010,PSP,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PC,Sports,0.02
2010,PSP,Adventure,0.02
2010,PSP,Action,0.02
2010,DS,Simulation,0.02
2010,PS2,Role-Playing,0.02
2010,DS,Action,0.02
2010,X360,Shooter,0.02
2010,DS,Simulation,0.02
2010,PC,Shooter,0.02
2010,PSP,Adventure,0.02
2010,DS,Misc,0.02
2010,DS,Sports,0.02
2010,Wii,Puzzle,0.02
2010,Wii,Sports,0.02
2010,PC,Puzzle,0.02
2010,PSP,Role-Playing,0.02
2010,Wii,Action,0.02
2010,DS,Puzzle,0.02
2010,PSP,Adventure,0.02
2010,DS,Adventure,0.02
2010,Wii,Action,0.02
2010,PS2,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PC,Strategy,0.02
2010,X360,Adventure,0.02
2010,PC,Strategy,0.02
2010,PSP,Adventure,0.02
2010,DS,Misc,0.02
2010,DS,Puzzle,0.02
2010,X360,Strategy,0.02
2010,DS,Action,0.02
2010,PS2,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PC,Action,0.02
2010,PC,Strategy,0.02
2010,PC,Strategy,0.02
2010,X360,Sports,0.02
2010,Wii,Simulation,0.02
2010,PSP,Role-Playing,0.02
2010,PS2,Misc,0.02
2010,DS,Misc,0.02
2010,X360,Adventure,0.02
2010,DS,Misc,0.02
2010,PS3,Action,0.02
2010,PSP,Misc,0.02
2010,Wii,Racing,0.02
2010,PSP,Adventure,0.02
2010,DS,Misc,0.02
2010,DS,Role-Playing,0.02
2010,PSP,Adventure,0.02
2010,X360,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PS2,Adventure,0.02
2010,PSP,Adventure,0.02
2010,PSP,Adventure,0.01
2010,PSP,Adventure,0.01
2010,PSP,Adventure,0.01
2010,PC,Simulation,0.01
2010,PSP,Adventure,0.01
2010,PSP,Adventure,0.01
2010,PS2,Misc,0.01
2010,PSP,Adventure,0.01
2010,DS,Adventure,0.01
2010,DS,Racing,0.01
2010,PSP,Adventure,0.01
2010,PS2,Adventure,0.01
2010,PSP,Adventure,0.01
2010,DS,Misc,0.01
2010,PC,Fighting,0.01
2010,DS,Simulation,0.01
2010,DS,Simulation,0.01
2010,PS2,Fighting,0.01
2010,DS,Action,0.01
2010,Wii,Misc,0.01
2010,PSP,Role-Playing,0.01
2010,PSP,Adventure,0.01
2010,X360,Adventure,0.01
2010,PSP,Adventure,0.01
2010,PSP,Strategy,0.01
2010,Wii,Misc,0.01
2010,PS2,Adventure,0.01
2010,PSP,Adventure,0.01
2010,PSP,Strategy,0.01
2010,DS,Simulation,0.01
2010,PSP,Strategy,0.01
2010,PSP,Adventure,0.01
2010,PC,Strategy,0.01
2010,Wii,Adventure,0.01
2010,PSP,Adventure,0.01
2010,PSP,Strategy,0.01
2010,X360,Sports,0.01
2010,PS2,Adventure,0.01
2010,PSP,Adventure,0.01
2010,Wii,Sports,0.01
2010,DS,Strategy,0.01
2010,PSP,Misc,0.01
2010,PC,Shooter,0.01
2010,DS,Puzzle,0.01
2011,X360,Shooter,14.76
2011,PS3,Shooter,13.46
2011,3DS,Racing,12.21
2011,3DS,Platform,10.79
2011,Wii,Misc,10.26
2011,X360,Role-Playing,8.84
2011,X360,Shooter,7.34
2011,PS3,Shooter,7.23
2011,PS3,Action,6.83
2011,PS3,Sports,6.69
2011,PS3,Role-Playing,6.56
2011,X360,Shooter,6.24
2011,PS3,Action,5.53
2011,X360,Action,4.76
2011,X360,Racing,4.64
2011,PS3,Action,4.24
2011,3DS,Action,4.21
2011,X360,Action,4.19
2011,X360,Sports,4.19
2011,Wii,Action,4.1
2011,PC,Role-Playing,3.88
2011,3DS,Simulation,3.81
2011,Wii,Sports,3.78
2011,PS3,Platform,3.42
2011,PS3,Adventure,3.23
2011,PC,Role-Playing,2.97
2011,Wii,Sports,2.88
2011,PS3,Fighting,2.85
2011,Wii,Action,2.85
2011,PS3,Shooter,2.79
2011,PC,Shooter,2.79
2011,3DS,Role-Playing,2.79
2011,X360,Action,2.77
2011,X360,Adventure,2.72
2011,X360,Sports,2.69
2011,PS3,Role-Playing,2.68
2011,X360,Sports,2.62
2011,PS3,Action,2.49
2011,X360,Shooter,2.44
2011,X360,Action,2.39
2011,X360,Misc,2.38
2011,X360,Sports,2.36
2011,PS3,Action,2.29
2011,PS3,Sports,2.25
2011,PS3,Action,2.19
2011,PS3,Sports,2.11
2011,X360,Fighting,2.11
2011,X360,Shooter,2.1
2011,PS3,Role-Playing,2.07
2011,X360,Misc,2.04
2011,PS3,Action,2.04
2011,X360,Misc,2.03
2011,Wii,Action,1.91
2011,PS3,Action,1.85
2011,3DS,Puzzle,1.78
2011,PS3,Shooter,1.74
2011,PSV,Shooter,1.74
2011,PC,Shooter,1.72
2011,Wii,Platform,1.7
2011,Wii,Misc,1.65
2011,Wii,Action,1.64
2011,PS3,Platform,1.63
2011,X360,Shooter,1.62
2011,DS,Misc,1.6
2011,PS3,Role-Playing,1.55
2011,DS,Strategy,1.55
2011,X360,Shooter,1.52
2011,X360,Action,1.51
2011,PC,Sports,1.51
2011,PS3,Shooter,1.5
2011,PS3,Role-Playing,1.48
2011,X360,Shooter,1.46
2011,PC,Strategy,1.45
2011,PS3,Shooter,1.44
2011,X360,Platform,1.42
2011,PS3,Shooter,1.39
2011,X360,Shooter,1.39
2011,X360,Action,1.38
2011,PS3,Fighting,1.35
2011,X360,Action,1.35
2011,PS3,Adventure,1.35
2011,PS3,Shooter,1.33
2011,DS,Racing,1.32
2011,PS3,Action,1.3
2011,X360,Fighting,1.27
2011,PS3,Role-Playing,1.24
2011,PS3,Racing,1.22
2011,3DS,Fighting,1.22
2011,PS3,Action,1.2
2011,PS3,Fighting,1.18
2011,DS,Strategy,1.18
2011,X360,Sports,1.17
2011,DS,Action,1.16
2011,PS3,Misc,1.16
2011,PS3,Simulation,1.15
2011,PS3,Platform,1.15
2011,PS3,Fighting,1.15
2011,3DS,Action,1.14
2011,3DS,Action,1.13
2011,X360,Action,1.12
2011,X360,Misc,1.12
2011,PS3,Racing,1.08
2011,X360,Fighting,1.08
2011,Wii,Action,1.07
2011,X360,Action,1.07
2011,X360,Shooter,1.04
2011,DS,Platform,1.04
2011,PS3,Platform,1.03
2011,X360,Shooter,1.02
2011,3DS,Platform,1.01
2011,X360,Role-Playing,1
2011,X360,Sports,0.99
2011,PS3,Action,0.99
2011,PS3,Racing,0.98
2011,X360,Action,0.97
2011,DS,Misc,0.96
2011,DS,Action,0.96
2011,PC,Action,0.96
2011,3DS,Simulation,0.96
2011,Wii,Racing,0.95
2011,PS3,Action,0.95
2011,Wii,Misc,0.95
2011,PS3,Action,0.94
2011,3DS,Shooter,0.94
2011,X360,Misc,0.92
2011,PS3,Action,0.92
2011,PS3,Shooter,0.91
2011,PS3,Shooter,0.9
2011,PS3,Sports,0.9
2011,PSP,Fighting,0.89
2011,Wii,Shooter,0.89
2011,X360,Misc,0.88
2011,PS3,Action,0.84
2011,X360,Shooter,0.84
2011,PS3,Sports,0.83
2011,3DS,Role-Playing,0.82
2011,PSP,Role-Playing,0.81
2011,X360,Fighting,0.8
2011,Wii,Misc,0.8
2011,PS3,Shooter,0.8
2011,PS3,Shooter,0.8
2011,X360,Platform,0.79
2011,Wii,Sports,0.79
2011,Wii,Action,0.79
2011,X360,Sports,0.78
2011,PS3,Shooter,0.77
2011,3DS,Simulation,0.76
2011,PC,Shooter,0.76
2011,PC,Action,0.76
2011,PS3,Action,0.74
2011,X360,Role-Playing,0.74
2011,PS3,Shooter,0.74
2011,PC,Action,0.74
2011,X360,Racing,0.73
2011,X360,Racing,0.73
2011,Wii,Misc,0.73
2011,X360,Racing,0.72
2011,PS3,Adventure,0.72
2011,X360,Simulation,0.71
2011,PS3,Sports,0.71
2011,X360,Sports,0.7
2011,DS,Simulation,0.7
2011,PS3,Racing,0.69
2011,PC,Simulation,0.69
2011,Wii,Role-Playing,0.68
2011,Wii,Misc,0.68
2011,PC,Role-Playing,0.67
2011,Wii,Misc,0.65
2011,3DS,Platform,0.64
2011,PC,Action,0.64
2011,PS3,Action,0.63
2011,PS3,Misc,0.63
2011,PC,Simulation,0.63
2011,X360,Sports,0.63
2011,3DS,Action,0.62
2011,PS3,Action,0.62
2011,PS3,Fighting,0.62
2011,DS,Role-Playing,0.62
2011,3DS,Simulation,0.61
2011,PS3,Shooter,0.61
2011,PSV,Sports,0.6
2011,Wii,Action,0.6
2011,PS3,Adventure,0.6
2011,PC,Action,0.59
2011,PC,Strategy,0.59
2011,PS3,Sports,0.59
2011,PC,Shooter,0.59
2011,Wii,Platform,0.58
2011,PS3,Role-Playing,0.58
2011,PS3,Sports,0.58
2011,X360,Action,0.57
2011,X360,Shooter,0.57
2011,PSP,Action,0.57
2011,3DS,Action,0.57
2011,DS,Action,0.56
2011,Wii,Misc,0.56
2011,PSP,Role-Playing,0.56
2011,PS3,Action,0.56
2011,X360,Racing,0.56
2011,X360,Role-Playing,0.54
2011,PS3,Misc,0.54
2011,PS3,Fighting,0.54
2011,X360,Fighting,0.54
2011,PS3,Racing,0.54
2011,3DS,Role-Playing,0.54
2011,X360,Misc,0.53
2011,PSP,Sports,0.53
2011,PC,Action,0.53
2011,PS3,Shooter,0.53
2011,PS3,Role-Playing,0.52
2011,X360,Shooter,0.51
2011,X360,Adventure,0.5
2011,X360,Action,0.5
2011,PS3,Role-Playing,0.5
2011,PS3,Fighting,0.5
2011,Wii,Misc,0.5
2011,X360,Racing,0.5
2011,3DS,Racing,0.5
2011,X360,Action,0.49
2011,3DS,Action,0.49
2011,3DS,Action,0.49
2011,PS3,Racing,0.49
2011,3DS,Racing,0.49
2011,3DS,Action,0.49
2011,PS3,Role-Playing,0.48
2011,DS,Action,0.48
2011,Wii,Role-Playing,0.47
2011,PSV,Sports,0.47
2011,X360,Action,0.47
2011,PC,Sports,0.47
2011,PC,Simulation,0.47
2011,PS3,Racing,0.47
2011,Wii,Misc,0.46
2011,PS3,Shooter,0.46
2011,PS3,Shooter,0.46
2011,DS,Action,0.46
2011,PS3,Sports,0.46
2011,Wii,Sports,0.46
2011,DS,Misc,0.46
2011,PS3,Shooter,0.46
2011,PS3,Misc,0.46
2011,3DS,Fighting,0.45
2011,X360,Sports,0.45
2011,X360,Shooter,0.45
2011,X360,Racing,0.44
2011,X360,Shooter,0.44
2011,Wii,Misc,0.44
2011,3DS,Puzzle,0.43
2011,DS,Action,0.43
2011,PSP,Strategy,0.42
2011,X360,Sports,0.42
2011,Wii,Sports,0.42
2011,PS3,Fighting,0.42
2011,Wii,Misc,0.41
2011,X360,Simulation,0.41
2011,Wii,Misc,0.41
2011,X360,Misc,0.41
2011,PC,Shooter,0.41
2011,X360,Shooter,0.41
2011,PSP,Misc,0.4
2011,PS3,Role-Playing,0.39
2011,PSP,Role-Playing,0.39
2011,PSP,Action,0.39
2011,3DS,Sports,0.39
2011,X360,Shooter,0.39
2011,Wii,Adventure,0.39
2011,3DS,Strategy,0.39
2011,Wii,Misc,0.39
2011,3DS,Sports,0.39
2011,3DS,Action,0.39
2011,3DS,Platform,0.38
2011,Wii,Sports,0.38
2011,PSP,Misc,0.38
2011,PC,Action,0.38
2011,3DS,Sports,0.38
2011,3DS,Role-Playing,0.38
2011,PS3,Shooter,0.38
2011,PSP,Role-Playing,0.37
2011,Wii,Sports,0.37
2011,PC,Shooter,0.37
2011,X360,Role-Playing,0.37
2011,PC,Action,0.37
2011,PS3,Action,0.37
2011,Wii,Sports,0.36
2011,X360,Misc,0.36
2011,Wii,Fighting,0.36
2011,Wii,Misc,0.36
2011,PSP,Role-Playing,0.36
2011,DS,Fighting,0.35
2011,PS3,Fighting,0.35
2011,Wii,Action,0.35
2011,X360,Fighting,0.35
2011,PSP,Fighting,0.35
2011,PSP,Strategy,0.34
2011,PSP,Action,0.34
2011,X360,Action,0.34
2011,Wii,Action,0.34
2011,Wii,Action,0.34
2011,3DS,Strategy,0.34
2011,PS3,Action,0.34
2011,X360,Sports,0.34
2011,PC,Simulation,0.34
2011,DS,Action,0.34
2011,PS3,Action,0.33
2011,PS3,Shooter,0.33
2011,Wii,Role-Playing,0.33
2011,X360,Fighting,0.33
2011,Wii,Misc,0.33
2011,PSV,Fighting,0.33
2011,PS3,Sports,0.33
2011,PSV,Platform,0.33
2011,PSP,Misc,0.33
2011,PS3,Action,0.33
2011,X360,Misc,0.33
2011,DS,Action,0.33
2011,X360,Misc,0.33
2011,PS3,Action,0.33
2011,PC,Shooter,0.33
2011,DS,Role-Playing,0.32
2011,X360,Misc,0.32
2011,DS,Misc,0.32
2011,X360,Adventure,0.32
2011,PC,Role-Playing,0.32
2011,PC,Role-Playing,0.31
2011,PSP,Role-Playing,0.31
2011,3DS,Puzzle,0.31
2011,PS3,Fighting,0.31
2011,Wii,Misc,0.3
2011,X360,Fighting,0.3
2011,X360,Racing,0.3
2011,DS,Misc,0.3
2011,3DS,Action,0.3
2011,3DS,Action,0.3
2011,PSP,Role-Playing,0.3
2011,X360,Misc,0.3
2011,DS,Shooter,0.3
2011,PS3,Shooter,0.3
2011,Wii,Misc,0.29
2011,Wii,Action,0.29
2011,Wii,Misc,0.29
2011,PS3,Action,0.29
2011,PC,Shooter,0.29
2011,X360,Shooter,0.29
2011,X360,Action,0.29
2011,DS,Simulation,0.29
2011,PS3,Action,0.29
2011,DS,Misc,0.29
2011,X360,Sports,0.28
2011,PSP,Role-Playing,0.28
2011,PS3,Action,0.28
2011,X360,Sports,0.28
2011,PSP,Misc,0.28
2011,DS,Misc,0.28
2011,X360,Action,0.28
2011,PSP,Sports,0.28
2011,X360,Sports,0.27
2011,PS3,Action,0.27
2011,PC,Strategy,0.27
2011,X360,Shooter,0.27
2011,DS,Misc,0.27
2011,PS3,Racing,0.27
2011,X360,Misc,0.27
2011,DS,Misc,0.27
2011,PSV,Action,0.27
2011,PS3,Action,0.27
2011,Wii,Misc,0.26
2011,Wii,Role-Playing,0.26
2011,DS,Adventure,0.26
2011,PS3,Sports,0.26
2011,DS,Misc,0.26
2011,PS3,Action,0.26
2011,PC,Action,0.26
2011,Wii,Misc,0.26
2011,3DS,Simulation,0.25
2011,X360,Action,0.25
2011,PS3,Misc,0.25
2011,X360,Action,0.25
2011,PC,Adventure,0.25
2011,PS3,Action,0.25
2011,X360,Action,0.25
2011,X360,Action,0.24
2011,DS,Action,0.24
2011,X360,Misc,0.24
2011,PC,Shooter,0.24
2011,3DS,Simulation,0.24
2011,PSP,Sports,0.24
2011,PS3,Role-Playing,0.24
2011,DS,Action,0.24
2011,PS3,Misc,0.24
2011,X360,Action,0.24
2011,PC,Puzzle,0.24
2011,X360,Misc,0.24
2011,Wii,Racing,0.24
2011,PC,Role-Playing,0.24
2011,PS3,Action,0.23
2011,X360,Sports,0.23
2011,DS,Action,0.23
2011,PS3,Sports,0.23
2011,PSV,Action,0.23
2011,PS3,Misc,0.23
2011,Wii,Misc,0.23
2011,PS3,Action,0.23
2011,X360,Action,0.23
2011,3DS,Fighting,0.23
2011,3DS,Misc,0.23
2011,PS3,Shooter,0.23
2011,DS,Adventure,0.23
2011,3DS,Racing,0.23
2011,PS3,Action,0.22
2011,PSP,Action,0.22
2011,PSP,Sports,0.22
2011,PS3,Action,0.22
2011,PS3,Role-Playing,0.22
2011,3DS,Platform,0.22
2011,Wii,Action,0.22
2011,X360,Action,0.22
2011,X360,Misc,0.22
2011,Wii,Misc,0.22
2011,PC,Action,0.22
2011,PS3,Misc,0.21
2011,3DS,Action,0.21
2011,Wii,Action,0.21
2011,X360,Sports,0.21
2011,PS3,Platform,0.21
2011,Wii,Misc,0.21
2011,DS,Strategy,0.21
2011,PS3,Sports,0.21
2011,Wii,Sports,0.21
2011,DS,Puzzle,0.21
2011,PS3,Action,0.21
2011,Wii,Role-Playing,0.21
2011,PSP,Sports,0.21
2011,Wii,Fighting,0.2
2011,X360,Misc,0.2
2011,3DS,Action,0.2
2011,PC,Role-Playing,0.2
2011,PS3,Sports,0.2
2011,Wii,Misc,0.2
2011,PC,Shooter,0.2
2011,PS3,Fighting,0.2
2011,X360,Misc,0.2
2011,PS3,Shooter,0.2
2011,PS3,Action,0.2
2011,PS3,Action,0.2
2011,DS,Simulation,0.2
2011,PSP,Role-Playing,0.2
2011,PSP,Role-Playing,0.2
2011,DS,Simulation,0.2
2011,PS3,Sports,0.2
2011,Wii,Sports,0.2
2011,PSV,Racing,0.2
2011,Wii,Misc,0.2
2011,Wii,Racing,0.2
2011,PSP,Role-Playing,0.2
2011,PSP,Sports,0.2
2011,Wii,Action,0.2
2011,PSP,Adventure,0.19
2011,3DS,Misc,0.19
2011,PS3,Simulation,0.19
2011,Wii,Misc,0.19
2011,3DS,Action,0.19
2011,PS3,Strategy,0.19
2011,Wii,Misc,0.19
2011,X360,Action,0.19
2011,Wii,Role-Playing,0.19
2011,3DS,Misc,0.19
2011,PC,Racing,0.19
2011,PS3,Action,0.19
2011,Wii,Misc,0.19
2011,X360,Action,0.19
2011,PS3,Action,0.19
2011,PS3,Sports,0.19
2011,Wii,Misc,0.19
2011,3DS,Racing,0.19
2011,PC,Racing,0.19
2011,Wii,Misc,0.19
2011,X360,Shooter,0.19
2011,3DS,Sports,0.19
2011,X360,Sports,0.19
2011,PSP,Fighting,0.19
2011,PS3,Simulation,0.19
2011,PC,Action,0.18
2011,Wii,Platform,0.18
2011,PC,Racing,0.18
2011,Wii,Misc,0.18
2011,Wii,Misc,0.18
2011,DS,Simulation,0.18
2011,PS3,Sports,0.18
2011,PS3,Shooter,0.18
2011,X360,Action,0.18
2011,Wii,Action,0.18
